string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,protein_role,label
9606.ENSP00000266397,ERP27,ERP27_HUMAN,Q96DN0,Endoplasmic reticulum resident protein 27,4.0,0.000251873,1.27e-07,0.222855757,0.000317209,1.44e-05,4.0,0.281233677,3113.0,3.0,1094.0,0.5,-0.701633359,1.0,peripheral,0
9606.ENSP00000266483,ALG10,AG10A_HUMAN,Q5BKT4,,10.0,0.000629683,0.0,0.20458086,0.000164553,3.19e-05,10.0,0.621172975,8926.0,17.0,842.0,0.32,-0.931339962,1.0,peripheral,0
9606.ENSP00000266646,INHBE,INHBE_HUMAN,P58166,Inhibin beta E chain,8.0,0.000503747,1.96e-06,0.228069567,4.71e-06,2.95e-05,8.0,0.395336926,7277.0,20.0,1252.0,0.46875,-0.453305771,1.0,peripheral,0
9606.ENSP00000266719,KERA,KERA_HUMAN,O60938,Keratocan,10.0,0.000629683,0.000173337,0.221301611,4.03e-06,4.98e-05,6.0,0.091950612,8013.0,13.0,39.0,0.7,-0.292184171,3.0,connector,0
9606.ENSP00000266735,SNRPF,RUXF_HUMAN,A2VCR2,Small nuclear ribonucleoprotein F,212.0,0.013349285,0.000482175,0.268747297,0.002265689,0.000281428,55.0,0.257316381,193056.0,11.0,893.0,0.099590602,4.797416102,4.0,provincial_hub,1
9606.ENSP00000267017,NPFF,NPFF_HUMAN,O15130,Neuropeptide AF,20.0,0.001259367,0.000532035,0.204881596,2.17e-06,0.000119307,7.0,0.082002304,16797.0,4.0,2493.0,0.095,0.307026025,1.0,peripheral,0
9606.ENSP00000267082,ITGB7,ITB7_HUMAN,P26010,Integrin beta-7,72.0,0.00453372,4.48e-05,0.272243631,0.000251776,0.000128972,31.0,0.358598485,58845.0,1.0,2329.0,0.157021605,1.164154215,3.0,peripheral,0
9606.ENSP00000267102,LMBR1L,LMBRL_HUMAN,Q6UX01,Protein LMBR1L,2.0,0.000125937,5.63e-07,0.185537767,1.32e-07,1.69e-05,2.0,0.0,1660.0,1.0,2329.0,0.5,-0.707386318,1.0,peripheral,0
9606.ENSP00000267103,C12orf10,MYG1_HUMAN,Q9HB07,"UPF0160 protein MYG1, mitochondrial",1.0,6.3e-05,0.0,0.190822579,6.78e-06,1.04e-05,1.0,0.0,714.0,12.0,518.0,0.0,-0.840868803,0.0,peripheral,0
9606.ENSP00000267202,VPS37B,VP37B_HUMAN,Q9H9H4,Vacuolar protein sorting-associated protein 37B,29.0,0.001826081,0.0,0.231565593,3.59e-05,6.88e-05,24.0,0.788207516,26610.0,0.0,87.0,0.066587396,1.10252564,1.0,peripheral,0
9606.ENSP00000267260,SRRM4,SRRM4_HUMAN,A7MD48,Serine/arginine repetitive matrix protein 4,3.0,0.000188905,3.19e-06,0.203435252,1.81e-06,1.59e-05,3.0,0.0,2677.0,11.0,893.0,0.444444444,-0.740499538,1.0,peripheral,0
9606.ENSP00000267273,METTL21C,MT21C_HUMAN,Q5VZV1,Protein-lysine methyltransferase METTL21C,2.0,0.000125937,5.08e-06,0.205301371,7.47e-06,1.75e-05,2.0,0.0,1530.0,3.0,1094.0,0.5,-0.749915338,1.0,peripheral,0
9606.ENSP00000267484,RTN1,RTN1_HUMAN,Q16799,Reticulon-1,10.0,0.000629683,9.75e-05,0.208192811,7.73e-06,4.85e-05,8.0,0.306343547,8384.0,0.0,87.0,0.68,-0.6400919,4.0,connector,0
9606.ENSP00000267615,ITPK1,ITPK1_HUMAN,Q13572,Inositol-tetrakisphosphate 1-kinase,12.0,0.00075562,8.15e-06,0.208752783,9.91e-07,4.12e-05,11.0,0.523649766,11207.0,25.0,998.0,0.152777778,-0.209318358,1.0,peripheral,1
9606.ENSP00000267803,DUOXA1,DOXA1_HUMAN,Q1HG43,Dual oxidase maturation factor 1,4.0,0.000251873,0.0,0.199383626,3.97e-07,1.95e-05,4.0,0.872292796,3489.0,4.0,2493.0,0.0,-0.486370299,0.0,peripheral,0
9606.ENSP00000267812,MFAP1,MFAP1_HUMAN,P55081,Microfibrillar-associated protein 1,106.0,0.006674643,0.000459605,0.256656266,0.001631485,0.00013761,55.0,0.541399678,97366.0,11.0,893.0,0.143111428,1.931057756,3.0,peripheral,1
9606.ENSP00000267889,DISP2,DISP2_HUMAN,A7MBM2,Protein dispatched homolog 2,3.0,0.000188905,0.0,0.210917139,7.96e-07,1.7e-05,3.0,0.896869323,2624.0,20.0,1252.0,0.0,-0.591359487,0.0,peripheral,0
9606.ENSP00000267953,BCL2A1,B2LA1_HUMAN,Q16548,Bcl-2-related protein A1,23.0,0.001448272,1.03e-05,0.260574192,0.000152466,5.16e-05,17.0,0.202610743,19429.0,1.0,2329.0,0.635160681,-0.361871143,6.0,connector,0
9606.ENSP00000267984,TLNRD1,TLRN1_HUMAN,Q9H1K6,Talin rod domain-containing protein 1,2.0,0.000125937,0.0,0.21659724,2.18e-06,1.38e-05,2.0,0.0,1584.0,1.0,2329.0,0.5,-0.707386318,1.0,peripheral,0
9606.ENSP00000268129,ABHD2,ABHD2_HUMAN,P08910,Monoacylglycerol lipase ABHD2,1.0,6.3e-05,0.0,0.167813614,7.13e-08,1.55e-05,1.0,0.0,829.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000268130,WDR93,WDR93_HUMAN,Q6P2C0,WD repeat-containing protein 93,1.0,6.3e-05,0.0,0.18015916,8.92e-08,1.45e-05,1.0,0.0,874.0,22.0,371.0,0.0,-0.897419847,0.0,peripheral,0
9606.ENSP00000268138,TICRR,TICRR_HUMAN,B2RE07,Treslin,23.0,0.001448272,2.93e-06,0.235430845,5.45e-05,4.02e-05,22.0,0.482394801,19513.0,5.0,888.0,0.083175803,-0.136006672,1.0,peripheral,1
9606.ENSP00000268389,IGSF6,IGSF6_HUMAN,O95976,Immunoglobulin superfamily member 6,2.0,0.000125937,8.33e-05,0.175483648,4.13e-08,2.95e-05,2.0,0.0,1675.0,3.0,1094.0,0.5,-0.749915338,1.0,peripheral,0
9606.ENSP00000268655,ZNF174,ZN174_HUMAN,Q15697,Zinc finger protein 174,13.0,0.000818588,0.000711645,0.195640066,4.36e-06,8.36e-05,8.0,0.417646971,10600.0,26.0,35.0,0.142011834,0.63841142,1.0,peripheral,0
9606.ENSP00000268661,RPL3L,RL3L_HUMAN,Q92901,60S ribosomal protein L3-like,239.0,0.01504943,4.44e-07,0.28076767,0.072075686,0.000169271,112.0,0.535359171,211975.0,17.0,842.0,0.073318044,1.562926057,3.0,peripheral,0
9606.ENSP00000268668,NDUFB10,NDUBA_HUMAN,O96000,,110.0,0.006926516,9.42e-06,0.246996614,0.000861515,0.000134867,64.0,0.586270568,101937.0,12.0,518.0,0.035867769,2.224911639,2.0,peripheral,0
9606.ENSP00000268695,GALNS,GALNS_HUMAN,P34059,N-acetylgalactosamine-6-sulfatase,10.0,0.000629683,9.42e-05,0.21074653,2.5e-06,4.59e-05,7.0,0.170320506,8333.0,8.0,1936.0,0.18,-0.520973313,1.0,peripheral,0
9606.ENSP00000268711,MED9,MED9_HUMAN,Q9NWA0,,95.0,0.005981991,0.0,0.257862217,0.002525667,9.91e-05,87.0,0.788631008,84205.0,7.0,1183.0,0.020831025,1.187652132,1.0,peripheral,0
9606.ENSP00000268719,GID4,GID4_HUMAN,Q8IVV7,Glucose-induced degradation protein 4 homolog,12.0,0.00075562,5.33e-05,0.211097479,1.56e-05,4.95e-05,9.0,0.547211697,10873.0,22.0,371.0,0.402777778,-0.240889873,2.0,peripheral,0
9606.ENSP00000268797,GFOD2,GFOD2_HUMAN,Q3B7J2,,4.0,0.000251873,0.000126301,0.178603654,9.68e-08,4.89e-05,3.0,0.256403177,3080.0,19.0,419.0,0.0,-0.627905371,0.0,peripheral,0
9606.ENSP00000268919,KIF2B,KIF2B_HUMAN,Q8N4N8,Kinesin-like protein KIF2B,14.0,0.000881557,0.0,0.231767969,2.75e-05,3.14e-05,13.0,0.587888165,11562.0,5.0,888.0,0.0,-0.385153499,0.0,peripheral,0
9606.ENSP00000269195,GALNT1,GALT1_HUMAN,Q10472,Polypeptide N-acetylgalactosaminyltransferase 1,7.0,0.000440778,4.93e-06,0.186643735,5.26e-07,3.9e-05,7.0,0.440190891,6135.0,19.0,419.0,0.0,-0.214671313,0.0,peripheral,0
9606.ENSP00000269221,RMC1,RMC1_HUMAN,Q96DM3,Regulator of MON1-CCZ1 complex,7.0,0.000440778,1.58e-05,0.202796967,5.43e-07,3.18e-05,6.0,0.316035002,6156.0,25.0,998.0,0.612244898,-0.678304263,3.0,peripheral,0
9606.ENSP00000269298,SAT2,SAT2_HUMAN,Q96F10,Diamine acetyltransferase 2,12.0,0.00075562,8.4e-05,0.23875245,2.48e-05,3.82e-05,11.0,0.345031729,10594.0,8.0,1936.0,0.513888889,-0.573674971,3.0,peripheral,0
9606.ENSP00000269305,TP53,P53_HUMAN,P04637,Cellular tumor antigen p53,766.0,0.048233738,0.056010304,0.355446111,0.010334167,0.001394582,53.0,0.04081013,653746.0,7.0,1183.0,0.854143801,3.014236753,17.0,network_hub,0
9606.ENSP00000269466,ELAC1,RNZ1_HUMAN,Q9H777,Zinc phosphodiesterase ELAC protein 1,1.0,6.3e-05,0.0,0.171369515,5.86e-08,1.38e-05,1.0,0.0,928.0,5.0,888.0,0.0,-0.790017092,0.0,peripheral,0
9606.ENSP00000269576,KRT10,K1C10_HUMAN,P13645,"Keratin, type I cytoskeletal 10",12.0,0.00075562,5.37e-06,0.206078804,7.07e-07,5.36e-05,9.0,0.377527283,10264.0,27.0,129.0,0.291666667,-0.039439824,2.0,peripheral,0
9606.ENSP00000269582,PNMT,PNMT_HUMAN,P11086,Phenylethanolamine N-methyltransferase,8.0,0.000503747,1.9e-07,0.218058247,1.12e-06,2.68e-05,8.0,0.698748642,7236.0,8.0,1936.0,0.375,-0.679078288,1.0,peripheral,0
9606.ENSP00000269601,TXNL4A,TXN4A_HUMAN,B2RC18,Thioredoxin-like protein 4A,77.0,0.004848561,1.42e-05,0.248050928,0.001400772,9.7e-05,55.0,0.713564781,72802.0,11.0,893.0,0.050598752,1.290997154,1.0,peripheral,1
9606.ENSP00000269701,AKAP8,AKAP8_HUMAN,O43823,A-kinase anchor protein 8,8.0,0.000503747,5.26e-06,0.235240845,2.59e-05,2.49e-05,8.0,0.577520224,6442.0,4.0,2493.0,0.21875,-0.327691034,1.0,peripheral,0
9606.ENSP00000269703,CYP4F22,CP4FN_HUMAN,Q6NT55,Cytochrome P450 4F22,9.0,0.000566715,3.91e-05,0.192161837,1.15e-07,4.64e-05,7.0,0.57890231,7880.0,8.0,1936.0,0.197530864,-0.573674971,1.0,peripheral,0
9606.ENSP00000269848,PFKL,PFKAL_HUMAN,P17858,"ATP-dependent 6-phosphofructokinase, liver type",46.0,0.002896543,9.93e-05,0.250658655,0.000382989,9.56e-05,26.0,0.440884004,41017.0,8.0,1936.0,0.124763705,1.270883065,3.0,peripheral,0
9606.ENSP00000269878,CIB3,CIB3_HUMAN,Q96Q77,Calcium and integrin-binding family member 3,3.0,0.000188905,1.03e-05,0.19741656,9.08e-07,1.81e-05,3.0,0.302003928,2652.0,4.0,2493.0,0.444444444,-0.592156475,1.0,peripheral,0
9606.ENSP00000270223,DMWD,DMWD_HUMAN,Q09019,,6.0,0.00037781,7.34e-06,0.203683861,1.44e-05,2.68e-05,6.0,0.231940893,5123.0,3.0,1094.0,0.666666667,-0.653351381,3.0,connector,0
9606.ENSP00000270310,FXYD7,FXYD7_HUMAN,P58549,FXYD domain-containing ion transport regulator 7,3.0,0.000188905,0.000105079,0.195638079,1.45e-07,3.74e-05,2.0,0.0,2500.0,4.0,2493.0,0.0,-0.539263387,0.0,peripheral,0
9606.ENSP00000270458,CACNG8,CCG8_HUMAN,Q8WXS5,,63.0,0.003967005,8.19e-05,0.245411735,2.5e-05,0.000130567,32.0,0.365460354,51813.0,4.0,2493.0,0.031242126,2.58142882,1.0,provincial_hub,0
9606.ENSP00000270509,FBN3,FBN3_HUMAN,Q75N90,Fibrillin-3,3.0,0.000188905,2.13e-06,0.18217114,8.06e-08,2.2e-05,3.0,0.266489463,2153.0,1.0,2329.0,0.444444444,-0.678593387,1.0,peripheral,0
9606.ENSP00000270560,TM4SF5,T4S5_HUMAN,O14894,Transmembrane 4 L6 family member 5,4.0,0.000251873,0.000125112,0.233105442,1.09e-05,2.56e-05,3.0,0.128845266,3132.0,1.0,2329.0,0.375,-0.649800456,1.0,peripheral,0
9606.ENSP00000270586,PSMB6,PSB6_HUMAN,P28072,Proteasome subunit beta type-6,59.0,0.003715131,2.03e-05,0.264270109,0.001625978,9.3e-05,40.0,0.697781868,55799.0,3.0,1094.0,0.160298765,1.809029525,4.0,peripheral,1
9606.ENSP00000270590,GPR32,GPR32_HUMAN,O75388,Probable G-protein coupled receptor 32,2.0,0.000125937,7.38e-07,0.186454378,3.99e-07,1.56e-05,2.0,0.0,1546.0,4.0,2493.0,0.5,-0.645049564,1.0,peripheral,0
9606.ENSP00000270625,RPS11,RS11_HUMAN,B2R4F5,40S ribosomal protein S11,405.0,0.025502172,0.001085982,0.296729139,0.094549598,0.000329904,112.0,0.291587985,373295.0,17.0,842.0,0.118981863,3.248240936,7.0,provincial_hub,1
9606.ENSP00000270642,IGLON5,IGLO5_HUMAN,A6NGN9,IgLON family member 5,10.0,0.000629683,6.04e-06,0.201518431,4.75e-07,3.89e-05,9.0,0.601827029,8072.0,4.0,2493.0,0.34,-0.274797946,2.0,peripheral,0
9606.ENSP00000270861,PLK4,PLK4_HUMAN,B2RAL0,Serine/threonine-protein kinase PLK4,72.0,0.00453372,0.00050272,0.258269879,0.000117566,0.000133813,41.0,0.31162304,59699.0,5.0,888.0,0.107253086,1.296587583,4.0,peripheral,1
9606.ENSP00000270879,FCN3,FCN3_HUMAN,O75636,Ficolin-3,16.0,0.001007493,3.97e-08,0.211106394,1.05e-06,4.86e-05,14.0,0.635542215,13753.0,1.0,2329.0,0.0,-0.275492349,0.0,peripheral,0
9606.ENSP00000271308,PSMA5,PSA5_HUMAN,B2R8F6,Proteasome subunit alpha type-5,84.0,0.005289339,0.000224263,0.269659056,0.004673557,0.000119759,40.0,0.43175356,75962.0,3.0,1094.0,0.372165533,2.340131289,4.0,peripheral,1
9606.ENSP00000271331,PROK1,PROK1_HUMAN,P58294,Prokineticin-1,6.0,0.00037781,1.13e-05,0.208528382,2.91e-06,2.83e-05,5.0,0.262499427,4942.0,4.0,2493.0,0.5,-0.539263387,1.0,peripheral,0
9606.ENSP00000271417,ILDR2,ILDR2_HUMAN,Q71H61,Immunoglobulin-like domain-containing receptor 2,1.0,6.3e-05,0.0,0.189279922,1.41e-07,1.25e-05,1.0,0.0,894.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000271450,FCGR2A,FCG2A_HUMAN,P12318,,49.0,0.003085448,4.22e-05,0.266987303,8.51e-05,8.76e-05,34.0,0.260779174,39701.0,1.0,2329.0,0.079133694,0.617088521,2.0,peripheral,0
9606.ENSP00000271452,NUF2,NUF2_HUMAN,Q8WU69,Kinetochore protein Nuf2,116.0,0.007304326,0.000290693,0.26032329,0.000213445,0.000168681,46.0,0.376455959,100099.0,5.0,888.0,0.247324614,2.293174891,5.0,peripheral,1
9606.ENSP00000271628,SF3B4,SF3B4_HUMAN,Q15427,Splicing factor 3B subunit 4,125.0,0.007871041,2.68e-05,0.255756803,0.001606116,0.000157701,55.0,0.468144318,114531.0,11.0,893.0,0.031616,2.626775801,2.0,provincial_hub,1
9606.ENSP00000271638,S100A11,S10AB_HUMAN,P31949,Protein S100-A11,7.0,0.000440778,3.44e-05,0.236234817,3.47e-05,2.95e-05,6.0,0.403541121,5934.0,1.0,2329.0,0.244897959,-0.563421662,1.0,peripheral,0
9606.ENSP00000271651,CTSK,CATK_HUMAN,P43235,Cathepsin K,30.0,0.00188905,0.000184281,0.255107797,4.05e-05,7.41e-05,19.0,0.14873808,24261.0,1.0,2329.0,0.608888889,-0.30428528,4.0,peripheral,0
9606.ENSP00000271764,EIF2D,EIF2D_HUMAN,P41214,Eukaryotic translation initiation factor 2D,40.0,0.002518733,0.000143352,0.25164445,0.013998457,4.56e-05,38.0,0.79115253,33101.0,17.0,842.0,0.04875,-0.583041554,1.0,peripheral,0
9606.ENSP00000271857,SLC27A3,S27A3_HUMAN,Q5K4L6,Solute carrier family 27 member 3,2.0,0.000125937,0.0,0.189585906,7.97e-07,1.4e-05,2.0,0.808968035,1498.0,8.0,1936.0,0.0,-0.88988492,0.0,peripheral,0
9606.ENSP00000272091,SDE2,SDE2_HUMAN,A8K4P3,Replication stress response regulator SDE2,45.0,0.002833575,0.0,0.236268213,0.000697133,5.55e-05,44.0,0.816249972,38164.0,11.0,893.0,0.0,0.4561355,0.0,peripheral,1
9606.ENSP00000272133,CNIH3,CNIH3_HUMAN,Q8TBE1,Protein cornichon homolog 3,24.0,0.00151124,3.91e-06,0.228848393,8.49e-06,5.87e-05,21.0,0.629526021,19350.0,4.0,2493.0,0.15625,0.46570529,2.0,peripheral,0
9606.ENSP00000272190,REN,RENI_HUMAN,P00797,Renin,52.0,0.003274353,0.000354574,0.257665175,3.9e-05,0.00012558,23.0,0.132166725,42195.0,4.0,2493.0,0.565088757,0.835956907,4.0,peripheral,0
9606.ENSP00000272224,GDF7,GDF7_HUMAN,Q7Z4P5,Growth/differentiation factor 7,14.0,0.000881557,5.87e-06,0.216244622,1.69e-06,4.87e-05,11.0,0.361996873,12386.0,20.0,1252.0,0.132653061,0.098909092,1.0,peripheral,0
9606.ENSP00000272238,ATP6V1C2,VATC2_HUMAN,Q8NEY4,V-type proton ATPase subunit C 2,35.0,0.002203891,4.95e-05,0.225383108,0.00020104,6.97e-05,28.0,0.691820328,32150.0,12.0,518.0,0.107755102,0.076000114,1.0,peripheral,0
9606.ENSP00000272317,RPS27A,RS27A_HUMAN,P02248,40S ribosomal protein S27a,589.0,0.037088345,0.01759589,0.323622664,0.072977557,0.000744725,112.0,0.113545708,533029.0,17.0,842.0,0.723818967,1.877518168,9.0,connector,1
9606.ENSP00000272321,WDPCP,FRITZ_HUMAN,O95876,,25.0,0.001574208,0.000250811,0.209362731,5.47e-06,9.54e-05,14.0,0.292106647,20586.0,25.0,998.0,0.2848,0.460661506,3.0,peripheral,0
9606.ENSP00000272418,MRPS5,RT05_HUMAN,P82675,"28S ribosomal protein S5, mitochondrial",291.0,0.018323783,0.000511711,0.283585444,0.072944657,0.000216247,112.0,0.408803806,261831.0,17.0,842.0,0.10628122,2.068520521,6.0,peripheral,1
9606.ENSP00000272452,SULT1C4,ST1C4_HUMAN,O75897,Sulfotransferase 1C4,16.0,0.001007493,8.74e-05,0.201379919,8.28e-06,9.72e-05,6.0,0.04047027,12716.0,13.0,39.0,0.3984375,2.815592921,2.0,provincial_hub,0
9606.ENSP00000272520,C1QL2,C1QL2_HUMAN,Q7Z5L3,Complement C1q-like protein 2,1.0,6.3e-05,0.0,0.167401944,1.31e-08,1.25e-05,1.0,0.0,706.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000272645,POLR2D,RPB4_HUMAN,O15514,DNA-directed RNA polymerase II subunit RPB4,165.0,0.010389774,0.000169085,0.270629902,0.003889737,0.000198858,87.0,0.385288849,149178.0,7.0,1183.0,0.182185491,2.316440381,5.0,peripheral,1
9606.ENSP00000272847,PTH2R,PTH2R_HUMAN,P49190,Parathyroid hormone 2 receptor,9.0,0.000566715,4.2e-07,0.237883449,9.98e-06,3.11e-05,8.0,0.70729337,8157.0,4.0,2493.0,0.197530864,-0.274797946,1.0,peripheral,0
9606.ENSP00000273179,CTDSPL,CTDSL_HUMAN,O15194,CTD small phosphatase-like protein,6.0,0.00037781,0.0,0.220771397,2.06e-05,1.87e-05,6.0,0.335691379,4793.0,7.0,1183.0,0.5,-0.659455912,2.0,peripheral,0
9606.ENSP00000273353,MYH15,MYH15_HUMAN,Q9Y2K3,Myosin-15,8.0,0.000503747,0.0,0.202262333,1.64e-06,2.29e-05,8.0,0.631453679,6101.0,4.0,2493.0,0.0,-0.274797946,0.0,peripheral,0
9606.ENSP00000273610,UCN2,UCN2_HUMAN,Q96RP3,Urocortin-2,8.0,0.000503747,0.0,0.214652083,1.41e-06,3.15e-05,7.0,0.829882483,7375.0,4.0,2493.0,0.0,-0.274797946,0.0,peripheral,0
9606.ENSP00000273668,EAF2,EAF2_HUMAN,Q96CJ1,ELL-associated factor 2,42.0,0.00264467,0.0,0.241095399,0.000426916,6.15e-05,36.0,0.770450203,37394.0,7.0,1183.0,0.0,0.120434151,0.0,peripheral,0
9606.ENSP00000273814,DGKQ,DGKQ_HUMAN,P52824,Diacylglycerol kinase theta,32.0,0.002014986,4.69e-05,0.23703676,1.03e-05,6.81e-05,20.0,0.198136758,23908.0,8.0,1936.0,0.548828125,0.058744927,3.0,peripheral,0
9606.ENSP00000273853,CENPC,CENPC_HUMAN,Q03188,Centromere protein C,69.0,0.004344815,0.000116095,0.256347144,0.000660871,9.36e-05,42.0,0.418185345,62300.0,7.0,1183.0,0.420499895,0.284621533,4.0,peripheral,1
9606.ENSP00000273905,SLC10A6,SOAT_HUMAN,Q3KNW5,Solute carrier family 10 member 6,1.0,6.3e-05,0.0,0.156538562,1.94e-09,2.28e-05,1.0,0.0,738.0,8.0,1936.0,0.0,-0.942586578,0.0,peripheral,0
9606.ENSP00000274024,FABP2,FABPI_HUMAN,P12104,"Fatty acid-binding protein, intestinal",6.0,0.00037781,3.42e-05,0.21797891,3.33e-06,2.6e-05,5.0,0.175217473,4918.0,1.0,2329.0,0.5,-0.707386318,2.0,peripheral,0
9606.ENSP00000274137,NDUFS6,NDUS6_HUMAN,O75380,,116.0,0.007304326,1.67e-06,0.249557168,0.001101054,0.000141117,64.0,0.558603376,106893.0,12.0,518.0,0.034036861,2.396824561,2.0,peripheral,0
9606.ENSP00000274311,PELO,PELO_HUMAN,Q9BRX2,Protein pelota homolog,85.0,0.005352308,2.87e-05,0.262139704,0.032166455,6.96e-05,81.0,0.846373001,74434.0,17.0,842.0,0.0,-0.066211658,0.0,peripheral,0
9606.ENSP00000274353,BHMT,BHMT1_HUMAN,Q93088,Betaine--homocysteine S-methyltransferase 1,34.0,0.002140923,8.45e-05,0.233862179,1.47e-05,8.28e-05,19.0,0.342278625,30175.0,8.0,1936.0,0.0,0.796568141,0.0,peripheral,0
9606.ENSP00000274361,ANKRD31,ANR31_HUMAN,Q8N7Z5,Ankyrin repeat domain-containing protein 31,4.0,0.000251873,0.0,0.182067932,4.65e-08,2.64e-05,4.0,0.858660903,3376.0,5.0,888.0,0.0,-0.696587032,0.0,peripheral,0
9606.ENSP00000274368,CRHBP,CRHBP_HUMAN,P24387,Corticotropin-releasing factor-binding protein,8.0,0.000503747,0.0,0.215891165,1.46e-06,3.09e-05,7.0,0.82180467,7240.0,4.0,2493.0,0.0,-0.274797946,0.0,peripheral,0
9606.ENSP00000274400,GTF2H2,TF2H2_HUMAN,Q13888,General transcription factor IIH subunit 2,104.0,0.006548706,2.86e-05,0.25907535,0.002761174,0.000113838,87.0,0.685256928,93804.0,7.0,1183.0,0.162721893,1.208175555,4.0,peripheral,0
9606.ENSP00000274520,IL9,IL9_HUMAN,P15248,Interleukin-9,77.0,0.004848561,4.44e-06,0.261269925,0.00015992,0.000111264,40.0,0.392685338,63298.0,1.0,2329.0,0.0,1.480876459,0.0,peripheral,0
9606.ENSP00000274712,ZMAT2,ZMAT2_HUMAN,Q96NC0,Zinc finger matrin-type protein 2,90.0,0.005667149,9.52e-07,0.250771494,0.001515532,0.000110994,55.0,0.67013246,83788.0,11.0,893.0,0.04345679,1.652770537,1.0,peripheral,1
9606.ENSP00000274787,HIGD2A,HIG2A_HUMAN,Q9BW72,"HIG1 domain family member 2A, mitochondrial",7.0,0.000440778,1.82e-07,0.196636512,1.75e-05,1.84e-05,7.0,0.428170138,5242.0,12.0,518.0,0.0,-0.668955881,0.0,peripheral,0
9606.ENSP00000274849,ABT1,ABT1_HUMAN,Q9ULW3,Activator of basal transcription 1,31.0,0.001952018,3.22e-05,0.229072143,0.003149819,3.69e-05,27.0,0.536707275,27367.0,17.0,842.0,0.178980229,-0.706631312,2.0,peripheral,1
9606.ENSP00000275015,NFKBIE,IKBE_HUMAN,O00221,NF-kappa-B inhibitor epsilon,19.0,0.001196398,6.89e-05,0.256303867,7.48e-05,4.7e-05,14.0,0.45504425,16911.0,1.0,2329.0,0.48199446,-0.361871143,3.0,peripheral,0
9606.ENSP00000275053,MMS22L,MMS22_HUMAN,D6R9Y8,Protein MMS22-like,9.0,0.000566715,3.09e-07,0.228966619,5.06e-05,1.98e-05,9.0,0.39116676,7177.0,7.0,1183.0,0.49382716,-0.659455912,1.0,peripheral,1
9606.ENSP00000275233,SHPRH,SHPRH_HUMAN,Q149N8,E3 ubiquitin-protein ligase SHPRH,12.0,0.00075562,7.41e-05,0.237708552,5.21e-05,3.02e-05,11.0,0.437049243,9745.0,5.0,888.0,0.513888889,-0.572013619,3.0,peripheral,0
9606.ENSP00000275300,SLC22A3,S22A3_HUMAN,O75751,Solute carrier family 22 member 3,6.0,0.00037781,2.1e-05,0.219910038,3.85e-06,2.65e-05,6.0,0.048648282,4706.0,8.0,1936.0,0.722222222,-0.88988492,3.0,connector,0
9606.ENSP00000275493,EGFR,EGFR_HUMAN,O00688,Epidermal growth factor receptor,506.0,0.031861973,0.025327924,0.338979615,0.002399157,0.000962216,41.0,0.053871113,428062.0,1.0,2329.0,0.570357294,8.621523417,15.0,provincial_hub,1
9606.ENSP00000275603,CCT6A,TCPZ_HUMAN,A6NCD2,T-complex protein 1 subunit zeta,71.0,0.004470751,5.24e-05,0.280084718,0.001267054,0.000126971,32.0,0.267753161,62434.0,3.0,1094.0,0.564173775,1.374491718,7.0,peripheral,1
9606.ENSP00000275732,GIGYF1,GGYF1_HUMAN,O75420,GRB10-interacting GYF protein 1,9.0,0.000566715,6.18e-06,0.22604918,2.95e-05,2.77e-05,9.0,0.221658833,7967.0,11.0,893.0,0.716049383,-0.684842095,4.0,connector,0
9606.ENSP00000275764,STRA8,STRA8_HUMAN,Q7Z7C7,,14.0,0.000881557,0.000216606,0.215977707,5.73e-06,5.14e-05,11.0,0.165767585,11371.0,5.0,888.0,0.724489796,-0.634300326,4.0,connector,0
9606.ENSP00000275820,NOM1,NOM1_HUMAN,Q5C9Z4,Nucleolar MIF4G domain-containing protein 1,43.0,0.002707638,0.000151045,0.236832224,0.004145202,5.46e-05,32.0,0.421953111,36914.0,17.0,842.0,0.255273121,-0.605512419,5.0,peripheral,1
9606.ENSP00000276241,CT55,CT55_HUMAN,Q8WUE5,Cancer/testis antigen 55,2.0,0.000125937,0.0,0.17607282,3.64e-08,1.4e-05,2.0,0.83714868,1535.0,25.0,998.0,0.0,-0.812300236,0.0,peripheral,0
9606.ENSP00000276390,ATP6V1B2,VATB2_HUMAN,B2R5Z3,"V-type proton ATPase subunit B, brain isoform",57.0,0.003589195,0.000265553,0.238789882,0.000698543,0.000106567,28.0,0.415182371,52179.0,12.0,518.0,0.302246845,0.477130265,2.0,peripheral,1
9606.ENSP00000276420,DOK2,DOK2_HUMAN,O60496,Docking protein 2,11.0,0.000692652,1.03e-05,0.240245916,2.21e-05,2.88e-05,10.0,0.333753158,9044.0,1.0,2329.0,0.0,-0.419457005,0.0,peripheral,0
9606.ENSP00000276449,STAR,STAR_HUMAN,P49675,,39.0,0.002455765,0.000653808,0.255725016,7.58e-05,0.00010208,21.0,0.172477852,32780.0,8.0,1936.0,0.750821828,-0.152061706,7.0,connector,0
