string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,label,og_label,depmap_class,final_classification,depmap_dependent_lines,depmap_total_lines,depmap_pct_lines,n_approved_drugs,n_approved_drugs_drugcentral,n_approved_drugs_dgidb,n_drugbank_drugs,n_total_approved_drugs,any_approved_drug,drugbank_ids,n_total_cancer_trials,n_active_trials,n_completed_trials,n_chembl_activities,n_distinct_molecules,n_clinical_or_approved_compounds,protein_role,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,depmap_is_ceg,depmap_is_cseg_flag
9606.ENSP00000275053,MMS22L,MMS22_HUMAN,D6R9Y8,Protein MMS22-like,1,CEGs,DEPMAP-CEG,CEG_combined,1198,1208,99.17,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,9.0,0.000566715,3.09e-07,0.228966619,5.06e-05,1.98e-05,9.0,0.39116676,7177.0,7.0,1183.0,0.49382716,-0.659455912,1.0,True,False
9606.ENSP00000275493,EGFR,EGFR_HUMAN,O00688,Epidermal growth factor receptor,1,CEGs,DEPMAP-CSEG-like,CSEG_combined,229,1208,18.96,86,55,31,17,103,True,DB00002; DB00072; DB00281; DB00317; DB00530; DB01259; DB01269; DB05294; DB08916; DB09330; DB09559; DB10772; DB11828; DB11963; DB12010; DB12267; DB15035,0,0,0,0,0,0,provincial_hub,506.0,0.031861973,0.025327924,0.338979615,0.002399157,0.000962216,41.0,0.053871113,428062.0,1.0,2329.0,0.570357294,8.621523417,15.0,False,True
9606.ENSP00000275603,CCT6A,TCPZ_HUMAN,A6NCD2,T-complex protein 1 subunit zeta,1,CEGs,DEPMAP-CEG,CEG_combined,1193,1208,98.76,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,71.0,0.004470751,5.24e-05,0.280084718,0.001267054,0.000126971,32.0,0.267753161,62434.0,3.0,1094.0,0.564173775,1.374491718,7.0,True,False
9606.ENSP00000275820,NOM1,NOM1_HUMAN,Q5C9Z4,Nucleolar MIF4G domain-containing protein 1,1,UNLABELED,DEPMAP-CEG,CEG_combined,992,1208,82.12,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,43.0,0.002707638,0.000151045,0.236832224,0.004145202,5.46e-05,32.0,0.421953111,36914.0,17.0,842.0,0.255273121,-0.605512419,5.0,True,False
9606.ENSP00000276390,ATP6V1B2,VATB2_HUMAN,B2R5Z3,"V-type proton ATPase subunit B, brain isoform",1,CEGs,DEPMAP-CEG,CEG_combined,1175,1208,97.27,3,1,2,1,4,True,DB05260,0,0,0,0,0,0,peripheral,57.0,0.003589195,0.000265553,0.238789882,0.000698543,0.000106567,28.0,0.415182371,52179.0,12.0,518.0,0.302246845,0.477130265,2.0,True,False
9606.ENSP00000276533,GINS4,SLD5_HUMAN,B2R8H5,DNA replication complex GINS protein SLD5,1,CEGs,DEPMAP-CEG,CEG_combined,1186,1208,98.18,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,42.0,0.00264467,5e-06,0.242158664,0.000101088,6.79e-05,32.0,0.57422651,37985.0,5.0,888.0,0.216553288,0.331143629,2.0,True,False
9606.ENSP00000278412,SSRP1,SSRP1_HUMAN,Q08945,FACT complex subunit SSRP1,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,3,0,0,11,3,0,peripheral,111.0,0.006989484,0.000129509,0.26908704,0.001999298,0.000136735,53.0,0.308881209,95904.0,7.0,1183.0,0.336660985,1.085035018,4.0,True,False
9606.ENSP00000278572,RPS3,RS3_HUMAN,B2R7N5,40S ribosomal protein S3,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,1,0,1,0,1,True,,0,0,0,249,104,0,provincial_hub,387.0,0.024368743,0.002908234,0.305579618,0.086632823,0.000339435,112.0,0.277519697,350156.0,17.0,842.0,0.298793475,2.607821282,9.0,True,False
9606.ENSP00000280326,CCT5,TCPE_HUMAN,A8JZY8,T-complex protein 1 subunit epsilon,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,0,0,0,0,0,False,,1,0,1,6,3,0,connector,111.0,0.006989484,0.002096549,0.291172953,0.006566962,0.000186576,40.0,0.169909912,94691.0,3.0,1094.0,0.669101534,2.00215744,8.0,True,False
9606.ENSP00000281141,CDC123,CD123_HUMAN,A8JZZ7,Cell division cycle protein 123 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,connector,11.0,0.000692652,2.99e-05,0.223992404,0.000434875,3.26e-05,9.0,0.145132043,8674.0,20.0,1252.0,0.694214876,-0.453305771,4.0,True,False
9606.ENSP00000281513,NBAS,NBAS_HUMAN,A2RRP1,Neuroblastoma-amplified sequence,1,UNLABELED,DEPMAP-intermediate,unclassified,713,1208,59.02,0,0,0,0,0,False,,3,0,1,4,2,0,peripheral,13.0,0.000818588,2.18e-06,0.211317173,3.57e-06,3.7e-05,12.0,0.656680458,11437.0,25.0,998.0,0.142011834,-0.142320372,1.0,False,False
9606.ENSP00000281828,FARSB,SYFB_HUMAN,B4DFM0,Phenylalanine--tRNA ligase beta subunit,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,1,1,True,DB00120,0,0,0,250,244,0,peripheral,21.0,0.001322335,2.17e-05,0.231520191,0.000966224,3.84e-05,18.0,0.422641533,17364.0,2.0,56.0,0.430839002,-0.499304606,2.0,True,False
9606.ENSP00000282058,HAUS1,HAUS1_HUMAN,B2RDM7,HAUS augmin-like complex subunit 1,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,14.0,0.000881557,0.000120393,0.212610154,2.84e-06,5.69e-05,9.0,0.432434257,12447.0,5.0,888.0,0.132653061,-0.416296852,1.0,True,False
9606.ENSP00000282074,SPC25,SPC25_HUMAN,A8K4X8,Kinetochore protein Spc25,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,49.0,0.003085448,2.38e-08,0.245263845,9.88e-05,7.16e-05,41.0,0.606241671,41283.0,5.0,888.0,0.116618076,0.611433809,2.0,True,True
9606.ENSP00000282516,NIPBL,NIPBL_HUMAN,Q6KC79,Nipped-B-like protein,1,UNLABELED,DEPMAP-intermediate,unclassified,383,1208,31.71,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,59.0,0.003715131,0.000478002,0.243806467,0.000113668,0.000124413,27.0,0.142209143,48762.0,5.0,888.0,0.605573111,-0.011433258,4.0,False,False
9606.ENSP00000282841,GGPS1,GGPPS_HUMAN,A8MVQ8,Geranylgeranyl pyrophosphate synthase,1,CEGs,DEPMAP-CEG,CEG_combined,1170,1208,96.85,4,3,1,1,5,True,DB00399,0,0,0,0,0,0,peripheral,28.0,0.001763113,5.26e-05,0.230670866,2.05e-05,7.41e-05,17.0,0.363805919,24214.0,8.0,1936.0,0.257653061,0.269551559,3.0,True,False
9606.ENSP00000283027,NUBP1,NUBP1_HUMAN,P53384,Cytosolic Fe-S cluster assembly factor NUBP1,1,CEGs,DEPMAP-CEG,CEG_combined,1165,1208,96.44,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,14.0,0.000881557,1.31e-05,0.209913538,8.99e-06,4.12e-05,12.0,0.394122968,12172.0,12.0,518.0,0.255102041,-0.525695113,2.0,True,False
9606.ENSP00000283131,SMARCA5,SMCA5_HUMAN,O60264,,1,UNLABELED,DEPMAP-intermediate,unclassified,459,1208,38.0,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,116.0,0.007304326,0.000475205,0.271876217,0.002026875,0.000154626,53.0,0.287827644,99869.0,7.0,1183.0,0.320897741,1.208175555,6.0,False,False
9606.ENSP00000283351,TRAPPC8,TPPC8_HUMAN,A0JP15,Trafficking protein particle complex subunit 8,1,CEGs,DEPMAP-CEG,CEG_combined,1192,1208,98.68,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,22.0,0.001385303,3.4e-05,0.209929737,1.55e-06,7.5e-05,14.0,0.680609929,20981.0,25.0,998.0,0.08677686,0.460661506,1.0,True,False
9606.ENSP00000283875,GTF2E1,T2EA_HUMAN,P29083,General transcription factor IIE subunit 1,1,CEGs,DEPMAP-CEG,CEG_combined,1193,1208,98.76,4,0,4,0,4,True,,0,0,0,0,0,0,peripheral,107.0,0.006737611,4.23e-06,0.262003826,0.003470338,0.000116665,87.0,0.664349433,96199.0,7.0,1183.0,0.105860774,1.331316091,1.0,True,False
9606.ENSP00000285398,ERCC3,ERCC3_HUMAN,P19447,,1,CEGs,DEPMAP-CEG,CEG_combined,1183,1208,97.93,0,0,0,0,0,False,,2,1,0,2,2,0,peripheral,157.0,0.009886027,0.000645799,0.281012651,0.003344685,0.00019339,87.0,0.362856828,138648.0,7.0,1183.0,0.524889448,1.331316091,8.0,True,False
9606.ENSP00000285873,GEMIN5,GEMI5_HUMAN,Q14CV0,Gem-associated protein 5,1,CEGs,DEPMAP-CEG,CEG_combined,1201,1208,99.42,0,0,0,0,0,False,,0,0,0,10,3,0,peripheral,26.0,0.001637177,3.05e-05,0.235446508,0.000245738,5.08e-05,18.0,0.57413126,23563.0,11.0,893.0,0.275147929,-0.183925102,3.0,True,False
9606.ENSP00000286317,MED7,MED7_HUMAN,O43513,,1,UNLABELED,DEPMAP-CEG,CEG_combined,1009,1208,83.53,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,101.0,0.006359801,3.02e-05,0.260940917,0.003172556,0.000108264,87.0,0.73513556,92565.0,7.0,1183.0,0.094892658,1.228698977,2.0,True,True
9606.ENSP00000286398,SMC2,SMC2_HUMAN,O95347,Structural maintenance of chromosomes protein 2,1,UNLABELED,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,245,243,0,peripheral,51.0,0.003211385,2.76e-05,0.247604434,0.000446394,7.46e-05,36.0,0.316578329,41364.0,5.0,888.0,0.14686659,0.642577163,2.0,True,False
9606.ENSP00000286788,CCT8,TCPQ_HUMAN,A6NN54,T-complex protein 1 subunit theta,1,CEGs,DEPMAP-CEG,CEG_combined,1195,1208,98.92,0,0,0,0,0,False,,0,0,0,6,3,0,connector,100.0,0.006296833,8.76e-05,0.284554918,0.006136926,0.000151762,40.0,0.201525372,84989.0,3.0,1094.0,0.6464,1.809029525,8.0,True,False
9606.ENSP00000289371,EIF5B,IF2P_HUMAN,O60841,Eukaryotic translation initiation factor 5B,1,UNLABELED,DEPMAP-CSEG-like,CSEG_combined,296,1208,24.5,0,0,0,0,0,False,,0,0,0,180,173,0,peripheral,216.0,0.013601159,0.00041226,0.284290089,0.061338977,0.000175878,112.0,0.491176674,188632.0,17.0,842.0,0.174682785,1.180921352,7.0,False,False
9606.ENSP00000290155,CFAP298,CF298_HUMAN,P57076,Cilia- and flagella-associated protein 298,1,UNLABELED,DEPMAP-CEG,CEG_combined,1198,1208,99.17,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,13.0,0.000818588,1.58e-06,0.189761549,2.26e-06,4.55e-05,12.0,0.545712269,10042.0,22.0,371.0,0.0,0.087375115,0.0,True,False
9606.ENSP00000290158,KPNB1,IMB1_HUMAN,B7ZAV6,Importin subunit beta-1,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,2011,996,0,peripheral,85.0,0.005352308,0.001233537,0.270962404,0.001434978,0.000157778,29.0,0.170251854,72901.0,11.0,893.0,0.515155709,0.817908883,7.0,True,False
9606.ENSP00000290541,PSMB4,PSB4_HUMAN,B2R9L3,Proteasome subunit beta type-4,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,3,0,3,0,3,True,,0,0,0,1018,555,0,peripheral,65.0,0.004092941,0.000108403,0.265318007,0.001683665,0.000101893,40.0,0.601066648,61159.0,3.0,1094.0,0.200236686,2.00215744,4.0,True,False
9606.ENSP00000290949,ATP6V0D1,VA0D1_HUMAN,P12953,V-type proton ATPase subunit d 1,1,CEGs,DEPMAP-CEG,CEG_combined,1157,1208,95.78,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,42.0,0.00264467,0.000116555,0.231466182,0.000251994,8.18e-05,28.0,0.579148744,39840.0,12.0,518.0,0.257369615,0.161956575,3.0,True,False
9606.ENSP00000291386,SSU72,SSU72_HUMAN,Q9BZS6,,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,1,0,1,0,1,True,,0,0,0,13,12,0,connector,36.0,0.00226686,7.24e-05,0.25150971,0.000742859,6.53e-05,24.0,0.313342327,30675.0,11.0,893.0,0.655864198,-0.323068711,6.0,True,False
9606.ENSP00000291552,U2AF1,U2AF1_HUMAN,Q01081,Splicing factor U2AF 35 kDa subunit,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,7,3,1,11,3,0,peripheral,104.0,0.006548706,0.000162088,0.259840925,0.001161412,0.000144262,44.0,0.265939458,84570.0,11.0,893.0,0.247226331,1.708427981,6.0,True,False
9606.ENSP00000291576,PWP2,PWP2_HUMAN,B2RAG8,Periodic tryptophan protein 2 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1197,1208,99.09,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,155.0,0.009760091,0.000515135,0.26462552,0.027458917,0.000130141,87.0,0.479136542,137274.0,17.0,842.0,0.050780437,0.675326888,4.0,True,False
9606.ENSP00000291688,MCM3AP,GANP_HUMAN,C9JL56,Germinal-center associated nuclear protein,1,CEGs,DEPMAP-CEG,CEG_combined,1182,1208,97.85,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,20.0,0.001259367,3.82e-05,0.242987057,0.000197131,4.12e-05,18.0,0.405906304,17855.0,11.0,893.0,0.53,-0.434383598,4.0,True,False
9606.ENSP00000292035,MED27,MED27_HUMAN,O95401,,1,CEGs,DEPMAP-CEG,CEG_combined,1167,1208,96.61,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,98.0,0.006170896,1.4e-06,0.258931951,0.002536064,0.000104619,87.0,0.752382956,87505.0,7.0,1183.0,0.040191587,1.228698977,2.0,True,False
9606.ENSP00000292114,TMEM199,TM199_HUMAN,Q8N511,Transmembrane protein 199,1,UNLABELED,DEPMAP-intermediate,unclassified,955,1208,79.06,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,26.0,0.001637177,0.0,0.213933064,4.83e-05,5.14e-05,24.0,0.869321883,23446.0,12.0,518.0,0.0,-0.124564961,0.0,True,False
9606.ENSP00000292478,PTCD1,PTCD1_HUMAN,O75127,,1,UNLABELED,DEPMAP-intermediate,unclassified,423,1208,35.02,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,13.0,0.000818588,8.5e-06,0.2010316,0.000241206,3.38e-05,10.0,0.318320643,10317.0,17.0,842.0,0.142011834,-0.886398232,1.0,False,False
9606.ENSP00000293777,MED11,MED11_HUMAN,Q6NS89,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,1,0,1,0,0,0,peripheral,97.0,0.006107928,7.63e-08,0.257324191,0.002510601,0.00010179,87.0,0.76085753,85969.0,7.0,1183.0,0.020405994,1.228698977,1.0,True,False
9606.ENSP00000295685,ARPC2,ARPC2_HUMAN,O15144,Actin-related protein 2/3 complex subunit 2,1,UNLABELED,DEPMAP-intermediate,unclassified,550,1208,45.53,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,40.0,0.002518733,1.94e-05,0.257790839,5.26e-05,9.79e-05,22.0,0.423357049,35519.0,4.0,2493.0,0.2275,1.153315437,3.0,True,False
9606.ENSP00000295688,CCT3,TCPG_HUMAN,A6NE14,T-complex protein 1 subunit gamma,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,2,0,2,0,2,True,,1,1,0,10,3,0,connector,83.0,0.005226371,0.000100973,0.280989275,0.001655269,0.000145531,33.0,0.225350314,72085.0,3.0,1094.0,0.654086224,1.422773697,8.0,True,False
9606.ENSP00000295767,CHCHD4,MIA40_HUMAN,A8K3Z9,,1,CEGs,DEPMAP-CEG,CEG_combined,1164,1208,96.36,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,32.0,0.002014986,0.000150807,0.229279979,3.85e-05,8.08e-05,16.0,0.1925174,26138.0,12.0,518.0,0.119140625,-0.009956347,2.0,True,False
9606.ENSP00000295899,THOC7,THOC7_HUMAN,Q6I9Y2,THO complex subunit 7 homolog,1,UNLABELED,DEPMAP-CEG,CEG_combined,1194,1208,98.84,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,21.0,0.001322335,1.84e-05,0.229469186,0.000105556,4.3e-05,17.0,0.610054411,18793.0,11.0,893.0,0.172335601,-0.267411267,1.0,True,False
9606.ENSP00000296102,MRPL33,RM33_HUMAN,O75394,"39S ribosomal protein L33, mitochondrial",1,CSEGs,DEPMAP-CEG,CSEG_combined,1017,1208,84.19,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,207.0,0.013034444,0.000109846,0.275638648,0.048844893,0.000157269,101.0,0.471192113,190664.0,17.0,842.0,0.09377115,1.192156784,5.0,True,False
9606.ENSP00000296149,ELP6,ELP6_HUMAN,Q0PNE2,Elongator complex protein 6,1,UNLABELED,DEPMAP-CEG,CEG_combined,1119,1208,92.63,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,11.0,0.000692652,0.000402363,0.216544184,6.06e-05,5.9e-05,8.0,0.21370093,9576.0,7.0,1183.0,0.561983471,-0.597885644,4.0,True,False
9606.ENSP00000296215,SNIP1,SNIP1_HUMAN,Q8TAD8,Smad nuclear-interacting protein 1,1,CSEGs,DEPMAP-CEG,CSEG_combined,1029,1208,85.18,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,102.0,0.006422769,0.000110789,0.262894081,0.001602559,0.000126426,55.0,0.554284257,92969.0,11.0,893.0,0.149365629,1.819742868,5.0,True,True
9606.ENSP00000296292,RFT1,RFT1_HUMAN,Q96AA3,Protein RFT1 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1013,1208,83.86,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,3.0,0.000188905,0.0,0.179834893,7.27e-08,1.88e-05,3.0,0.845319557,2474.0,19.0,419.0,0.0,-0.765650058,0.0,True,False
9606.ENSP00000296509,MAD2L1,MD2L1_HUMAN,Q13257,,1,CEGs,DEPMAP-CEG,CEG_combined,1185,1208,98.1,0,0,0,0,0,False,,0,0,0,0,0,0,provincial_hub,143.0,0.009004471,0.000673745,0.267442002,0.000330969,0.000210645,46.0,0.2641112,124295.0,5.0,888.0,0.287446819,2.916041959,6.0,True,False
9606.ENSP00000296577,ABCE1,ABCE1_HUMAN,O88793,ATP-binding cassette sub-family E member 1,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,149.0,0.009382281,0.000557222,0.274248139,0.043590892,0.000133396,95.0,0.546459973,132006.0,17.0,842.0,0.165127697,0.5067954,6.0,True,False
9606.ENSP00000296581,LSM6,LSM6_HUMAN,P62312,U6 snRNA-associated Sm-like protein LSm6,1,CEGs,DEPMAP-CEG,CEG_combined,1141,1208,94.45,0,0,0,1,1,True,DB04272,0,0,0,0,0,0,peripheral,92.0,0.005793086,9.5e-06,0.247731393,0.001747719,0.000116876,55.0,0.59938001,85977.0,11.0,893.0,0.083884688,1.652770537,2.0,True,False
9606.ENSP00000296674,RPS23,RS23_HUMAN,P39028,40S ribosomal protein S23,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,1,0,1,0,1,True,,0,0,0,243,103,0,provincial_hub,369.0,0.023235313,0.000331135,0.293456838,0.09121952,0.000287697,112.0,0.33485194,339070.0,17.0,842.0,0.079303178,2.95611969,7.0,True,False
9606.ENSP00000296792,UTP15,UTP15_HUMAN,B4DU75,,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,128.0,0.008059946,6.9e-05,0.26225803,0.024479455,0.000108975,87.0,0.554951452,114265.0,17.0,842.0,0.030883789,0.394441075,2.0,True,False
9606.ENSP00000297151,SLU7,SLU7_HUMAN,D3DQK2,Pre-mRNA-splicing factor SLU7,1,CEGs,DEPMAP-CEG,CEG_combined,1193,1208,98.76,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,88.0,0.005541213,0.000123883,0.252446336,0.001048789,0.000116354,49.0,0.471483199,79502.0,11.0,893.0,0.044679752,1.597113094,2.0,True,False
9606.ENSP00000297185,HSPA9,GRP75_HUMAN,B2RCM1,"Stress-70 protein, mitochondrial",1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,89,60,0,connector,153.0,0.009634154,0.004094297,0.295463764,0.001825212,0.000286727,36.0,0.100618628,127675.0,3.0,1094.0,0.66965697,2.195285354,9.0,True,False
9606.ENSP00000297347,MED30,MED30_HUMAN,C6GKU9,,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,1,0,0,0,0,0,peripheral,100.0,0.006296833,3.96e-06,0.261572321,0.0025298,0.000105532,87.0,0.721378121,88285.0,7.0,1183.0,0.0778,1.228698977,3.0,True,False
9606.ENSP00000297540,PHAX,PHAX_HUMAN,Q9H814,Phosphorylated adapter RNA export protein,1,CEGs,DEPMAP-CEG,CEG_combined,1191,1208,98.59,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,23.0,0.001448272,5.83e-05,0.238954376,0.000297666,4.43e-05,18.0,0.320896045,19166.0,11.0,893.0,0.306238185,-0.267411267,3.0,True,True
9606.ENSP00000298532,SNAPC4,SNPC4_HUMAN,Q5SXM2,snRNA-activating protein complex subunit 4,1,UNLABELED,DEPMAP-CEG,CEG_combined,1170,1208,96.85,0,0,0,0,0,False,,0,0,0,6,1,0,peripheral,12.0,0.00075562,6.05e-06,0.231931136,9.49e-05,2.94e-05,10.0,0.480524,10841.0,7.0,1183.0,0.152777778,-0.515791953,1.0,True,False
9606.ENSP00000298875,CPSF2,CPSF2_HUMAN,B3KME1,,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,0,0,0,6,1,0,peripheral,51.0,0.003211385,6.3e-05,0.245336753,0.000192269,0.000104703,24.0,0.308626254,45640.0,11.0,893.0,0.216070742,0.4561355,3.0,True,False
9606.ENSP00000299259,COPS2,CSN2_HUMAN,O88950,COP9 signalosome complex subunit 2,1,CEGs,DEPMAP-CEG,CEG_combined,1167,1208,96.61,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,39.0,0.002455765,4.29e-05,0.260941876,0.000224657,7.91e-05,26.0,0.429790053,34540.0,3.0,1094.0,0.351084813,0.698544019,3.0,True,False
9606.ENSP00000299601,LEO1,LEO1_HUMAN,Q8WVC0,RNA polymerase-associated protein LEO1,1,UNLABELED,DEPMAP-CSEG-like,CSEG_combined,129,1208,10.68,0,0,0,0,0,False,,0,0,0,8,1,0,peripheral,111.0,0.006989484,0.000150989,0.259945492,0.001982946,0.000144912,53.0,0.38007863,96673.0,7.0,1183.0,0.136677218,1.372362936,4.0,False,False
9606.ENSP00000299767,HSP90B1,ENPL_HUMAN,P14625,Endoplasmin,1,UNLABELED,DEPMAP-intermediate,unclassified,705,1208,58.36,0,0,0,2,2,True,DB00615; DB09130,0,0,0,589,411,0,peripheral,93.0,0.005856054,0.001582979,0.288109407,0.000981818,0.000208415,32.0,0.138544347,80085.0,3.0,1094.0,0.586888658,1.953875461,7.0,True,False
9606.ENSP00000299853,POLR3E,RPC5_HUMAN,B4DL24,DNA-directed RNA polymerase III subunit RPC5,1,CEGs,DEPMAP-CEG,CEG_combined,1120,1208,92.72,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,36.0,0.00226686,1.19e-07,0.238047008,0.00189079,5.4e-05,22.0,0.588629429,32545.0,7.0,1183.0,0.239197531,-0.105323499,1.0,True,False
9606.ENSP00000300093,PLK1,PLK1_HUMAN,P53350,Serine/threonine-protein kinase PLK1,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,23,3,20,1,24,True,DB12010,0,0,0,0,0,0,provincial_hub,267.0,0.016812543,0.008653137,0.302218974,0.001373834,0.000480559,46.0,0.09930631,228950.0,5.0,888.0,0.558851997,4.597783041,11.0,True,False
9606.ENSP00000300291,NUDT21,CPSF5_HUMAN,O43809,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,8,2,0,peripheral,56.0,0.003526226,8.7e-05,0.241792859,0.000353251,9.41e-05,33.0,0.344578579,47031.0,11.0,893.0,0.035076531,0.734422718,1.0,True,False
9606.ENSP00000300413,SNRPD1,SMD1_HUMAN,B5BTZ1,Small nuclear ribonucleoprotein Sm D1,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,2,1,0,provincial_hub,184.0,0.011586172,0.000129257,0.264702255,0.001972047,0.000233919,55.0,0.312737007,168194.0,11.0,893.0,0.063622401,4.1573555,3.0,True,False
9606.ENSP00000300738,RRM1,RIR1_HUMAN,P23921,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,15,5,10,5,20,True,DB00242; DB00441; DB00631; DB01005; DB01073,0,0,0,0,0,0,peripheral,90.0,0.005667149,0.001005384,0.267203181,0.001168257,0.000165187,35.0,0.159836495,76428.0,8.0,1936.0,0.617777778,1.587093014,6.0,True,False
9606.ENSP00000301012,MVD,MVD1_HUMAN,P53602,Diphosphomevalonate decarboxylase,1,UNLABELED,DEPMAP-intermediate,unclassified,886,1208,73.34,0,0,0,0,0,False,,115,15,58,7,6,0,peripheral,31.0,0.001952018,0.00018153,0.230414375,1.42e-05,8.89e-05,19.0,0.383760241,26675.0,8.0,1936.0,0.122788762,0.53305985,2.0,True,False
9606.ENSP00000301019,CDT1,CDT1_HUMAN,Q86XX9,DNA replication factor Cdt1,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,2,0,1,0,0,0,peripheral,108.0,0.006800579,0.000574336,0.267104474,0.000731747,0.00015663,41.0,0.230984124,92631.0,5.0,888.0,0.354080933,1.857167944,7.0,True,True
9606.ENSP00000301280,CHAF1A,CAF1A_HUMAN,Q13111,Chromatin assembly factor 1 subunit A,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,27.0,0.001700145,5.88e-06,0.247904848,0.000205323,4.75e-05,25.0,0.410931082,22588.0,7.0,1183.0,0.466392318,-0.372127994,2.0,True,False
9606.ENSP00000301364,TSR1,TSR1_HUMAN,Q2NL82,Pre-rRNA-processing protein TSR1 homolog,1,UNLABELED,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,165.0,0.010389774,0.000443205,0.271706583,0.031665832,0.000138117,87.0,0.4209577,145016.0,17.0,842.0,0.04775023,0.787681213,4.0,True,False
9606.ENSP00000301633,BIRC5,BIRC5_HUMAN,A2SUH6,Baculoviral IAP repeat-containing protein 5,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,38,0,38,2,40,True,DB00206; DB04115,73,13,35,155,64,0,peripheral,125.0,0.007871041,0.000334866,0.282077956,0.00049847,0.000174838,46.0,0.31339836,107095.0,5.0,888.0,0.452352,1.981741358,6.0,True,False
